t_rel,deviation,x_actual,y_actual,plan_path_id,plan_start_time,plan_topic,plan_is_two_point_line,dev_method,line_t,in_segment
0.0,0.03066618801464649,4.382932290652688,-0.006336079980739332,0,1774343099.944045,/simple_line_path,True,infinite_line,0.03124733462179821,True
0.13786792755126953,0.03171462182923254,4.38451516644013,-0.005576255134800951,0,1774343099.944045,/simple_line_path,True,infinite_line,0.029351741456885166,True
0.2773113250732422,0.033819045521953923,4.389900964710781,-0.00448132755385825,0,1774343099.944045,/simple_line_path,True,infinite_line,0.022518397688770238,True
0.4184279441833496,0.032518755024829336,4.380661786134164,-0.0040064493582105485,0,1774343099.944045,/simple_line_path,True,infinite_line,0.03484632288915663,True
0.5587730407714844,0.029725621659633557,4.3716001682120185,-0.00508705423493515,0,1774343099.944045,/simple_line_path,True,infinite_line,0.046539418058620455,True
0.6996288299560547,0.025968774022993024,4.361510477118644,-0.0069492366045632754,0,1774343099.944045,/simple_line_path,True,infinite_line,0.05938956823206142,True
0.8379104137420654,0.024981548048894305,4.341411254100624,-0.004040093554233508,0,1774343099.944045,/simple_line_path,True,infinite_line,0.0866909084601084,True
0.9775316715240479,0.02269436343654902,4.335123360216,-0.0051455067065605325,0,1774343099.944045,/simple_line_path,True,infinite_line,0.09471329799913218,True
1.1173732280731201,0.018769226799921178,4.325706945951864,-0.0073102814328590195,0,1774343099.944045,/simple_line_path,True,infinite_line,0.10659612985960477,True
1.257323980331421,0.016220695546667056,4.322167447122395,-0.00921728445621952,0,1774343099.944045,/simple_line_path,True,infinite_line,0.11078139372801984,True
1.396489143371582,0.02183534562879179,4.324151190963709,-0.0038835114701782905,0,1774343099.944045,/simple_line_path,True,infinite_line,0.10953319041626727,True
1.5360126495361328,0.02029935425362096,4.317040374746947,-0.004063325598935904,0,1774343099.944045,/simple_line_path,True,infinite_line,0.11888090484457353,True
1.6753721237182617,0.015396346057576569,4.306852922323958,-0.007074166383404249,0,1774343099.944045,/simple_line_path,True,infinite_line,0.13156463268900134,True
1.813417673110962,0.0023247848275452167,4.288664105525722,-0.016848567860891915,0,1774343099.944045,/simple_line_path,True,infinite_line,0.1530784314434625,True
1.9529895782470703,0.007299110349762618,4.2773326457472685,-0.024446185725281042,0,1774343099.944045,/simple_line_path,True,infinite_line,0.16609321759631276,True
2.0929198265075684,0.01908675807661189,4.2656048246588165,-0.034171016356839154,0,1774343099.944045,/simple_line_path,True,infinite_line,0.1790842550286832,True
2.231396198272705,0.025982934657972325,4.258212338184469,-0.03975688593379491,0,1774343099.944045,/simple_line_path,True,infinite_line,0.18741299114002466,True
2.3703482151031494,0.020966158790409178,4.267591660305652,-0.03647273201211724,0,1774343099.944045,/simple_line_path,True,infinite_line,0.17586720020923946,True
2.5110514163970947,0.025567492948921564,4.258183629279707,-0.039328044918971156,0,1774343099.944045,/simple_line_path,True,infinite_line,0.18756126755014105,True
2.6503186225891113,0.03087292189501181,4.248418183305919,-0.0428310674601051,0,1774343099.944045,/simple_line_path,True,infinite_line,0.19956084109603875,True
2.789334774017334,0.03541751744218106,4.239178474289352,-0.04566136118900987,0,1774343099.944045,/simple_line_path,True,infinite_line,0.21103897889813586,True
2.9285573959350586,0.05515602218936717,4.211712451928491,-0.06042098606183324,0,1774343099.944045,/simple_line_path,True,infinite_line,0.2435259441764316,True
3.067415714263916,0.058922138647752,4.204398875431652,-0.06283334239308748,0,1774343099.944045,/simple_line_path,True,infinite_line,0.25256704328335383,True
3.2072246074676514,0.06441737399206542,4.194996441577507,-0.0666004457779077,0,1774343099.944045,/simple_line_path,True,infinite_line,0.2640190940027734,True
3.346992015838623,0.06995178023593086,4.189253891781517,-0.07112032756039516,0,1774343099.944045,/simple_line_path,True,infinite_line,0.2704424258627263,True
3.4859824180603027,0.06656744705383202,4.197215854568673,-0.06922322188464057,0,1774343099.944045,/simple_line_path,True,infinite_line,0.26041216961312946,True
3.624889850616455,0.06884171253836441,4.188236094128785,-0.06979115198285567,0,1774343099.944045,/simple_line_path,True,infinite_line,0.2721290458648724,True
3.764294385910034,0.07013664712761622,4.185509302776982,-0.07057929848439294,0,1774343099.944045,/simple_line_path,True,infinite_line,0.2755285596369201,True
3.9033730030059814,0.07651034053495474,4.170856880517747,-0.07421877727402955,0,1774343099.944045,/simple_line_path,True,infinite_line,0.2939491255201811,True
4.043108701705933,0.0794421034338142,4.161282745751027,-0.07534078903693991,0,1774343099.944045,/simple_line_path,True,infinite_line,0.3063086435655462,True
4.183079957962036,0.08169605669760543,4.156054410880956,-0.07661872698102809,0,1774343099.944045,/simple_line_path,True,infinite_line,0.31288687268304005,True
4.321492910385132,0.08379091480023423,4.154016700859128,-0.07835604905088875,0,1774343099.944045,/simple_line_path,True,infinite_line,0.31513181002273033,True
4.46010684967041,0.08105255263995773,4.153855201087454,-0.07553476798927027,0,1774343099.944045,/simple_line_path,True,infinite_line,0.3160711379231442,True
4.602043628692627,0.08363558046557905,4.149827579900667,-0.07738183952029899,0,1774343099.944045,/simple_line_path,True,infinite_line,0.3209166739368365,True
4.740912199020386,0.0861346631075728,4.145924798822337,-0.07916770461376511,0,1774343099.944045,/simple_line_path,True,infinite_line,0.3256130353676523,True
4.8801798820495605,0.09103720429655085,4.137507986219043,-0.08252295442414063,0,1774343099.944045,/simple_line_path,True,infinite_line,0.33586897612263805,True
5.0191473960876465,0.10181562049151631,4.12576249587154,-0.09121614543124175,0,1774343099.944045,/simple_line_path,True,infinite_line,0.3491488180456987,True
5.1582183837890625,0.1026423461873748,4.121491912243307,-0.09122658449609464,0,1774343099.944045,/simple_line_path,True,infinite_line,0.3547879308068843,True
5.297671794891357,0.10497108398362073,4.113391014413545,-0.09202119525704011,0,1774343099.944045,/simple_line_path,True,infinite_line,0.36528542632358485,True
5.4365394115448,0.10431942964529217,4.1098928263845025,-0.09067591813993056,0,1774343099.944045,/simple_line_path,True,infinite_line,0.37025299318086075,True
