timestamp,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z,topic
1774343099.2001386,0.0,0.0,0.0,0.0,0.0,0.0,/cmd_vel
1774343099.2498984,0.0,0.0,0.0,0.0,0.0,0.0,/cmd_vel
1774343099.2997432,0.0,0.0,0.0,0.0,0.0,0.0,/cmd_vel
1774343099.350267,0.0,0.0,0.0,0.0,0.0,0.0,/cmd_vel
1774343099.4002533,0.0,0.0,0.0,0.0,0.0,0.0,/cmd_vel
1774343099.4500012,0.0,0.0,0.0,0.0,0.0,0.0,/cmd_vel
1774343099.5002234,0.0,0.0,0.0,0.0,0.0,0.0,/cmd_vel
1774343099.5512218,0.0,0.0,0.0,0.0,0.0,0.0,/cmd_vel
1774343099.5998805,0.0,0.0,0.0,0.0,0.0,0.0,/cmd_vel
1774343099.6499052,0.0,0.0,0.0,0.0,0.0,0.0,/cmd_vel
1774343099.6998632,0.0,0.0,0.0,0.0,0.0,0.0,/cmd_vel
1774343099.749929,0.0,0.0,0.0,0.0,0.0,0.0,/cmd_vel
1774343099.8001945,0.0,0.0,0.0,0.0,0.0,0.0,/cmd_vel
1774343099.849888,0.0,0.0,0.0,0.0,0.0,0.0,/cmd_vel
1774343099.9000473,0.0,0.0,0.0,0.0,0.0,0.0,/cmd_vel
1774343099.95308,-0.32000000000000006,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343100.003158,-0.32000000000000006,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343100.0535798,-0.32000000000000006,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343100.1038456,-0.32000000000000006,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343100.1524978,-0.32000000000000006,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343100.2044113,-0.32000000000000006,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343100.2530437,-0.32000000000000006,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343100.3022115,-0.32000000000000006,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343100.3529239,-0.32000000000000006,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343100.4030943,-0.32000000000000006,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343100.4522188,-0.32000000000000006,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343100.502826,-0.32000000000000006,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343100.5533164,-0.32000000000000006,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343100.6034143,-0.32000000000000006,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343100.6524324,-0.32000000000000006,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343100.7025075,-0.32000000000000006,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343100.753184,-0.32000000000000006,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343100.803186,-0.32000000000000006,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343100.8531795,-0.32000000000000006,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343100.9051702,-0.32000000000000006,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343100.9524853,-0.32000000000000006,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343101.0029461,-0.32000000000000006,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343101.0533276,-0.32000000000000006,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343101.1023388,-0.32000000000000006,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343101.153325,-0.32000000000000006,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343101.202921,-0.32000000000000006,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343101.2523916,-0.32000000000000006,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343101.3020802,-0.32000000000000006,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343101.3526156,-0.32000000000000006,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343101.4031587,-0.32000000000000006,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343101.4540846,-0.25600000000000006,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343101.5055337,-0.25600000000000006,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343101.5542672,-0.25600000000000006,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343101.6038616,-0.25600000000000006,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343101.6540082,-0.25600000000000006,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343101.7027233,-0.25600000000000006,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343101.7556593,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343101.8047822,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343101.8552587,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343101.90392,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343101.954181,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343102.005595,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343102.0559165,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343102.1035082,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343102.1544387,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343102.205807,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343102.253831,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343102.3036432,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343102.353879,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343102.4050326,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343102.453546,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343102.50297,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343102.554008,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343102.6034832,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343102.6543133,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343102.7035675,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343102.753058,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343102.8041456,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343102.854629,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343102.90324,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343102.9545977,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343103.0054317,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343103.05381,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343103.1058347,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343103.153575,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343103.2039022,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343103.2549062,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343103.3049965,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343103.3557928,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343103.4049003,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343103.4545877,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343103.5039563,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343103.55432,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343103.6041515,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343103.6540089,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343103.7054029,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343103.7536216,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343103.803969,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343103.8553777,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343103.9053407,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343103.9543931,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343104.004377,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343104.0553086,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343104.1031973,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343104.1549008,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343104.2046576,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343104.252875,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343104.3048,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343104.3557005,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343104.4056938,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343104.4546552,-0.19200000000000003,0.0,0.0,0.0,0.0,0.1436831223297768,/cmd_vel
1774343104.5032523,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343104.5548944,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343104.6052158,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343104.6541452,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343104.704493,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343104.7559407,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343104.8038871,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343104.854588,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343104.9047432,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343104.9566686,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343105.0044754,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343105.054096,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343105.1041408,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343105.1536863,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343105.2051883,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343105.2528403,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343105.3041396,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343105.3548524,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343105.4036248,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343105.45327,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343105.5038753,-0.19200000000000003,0.0,0.0,0.0,0.0,0.1466198926491063,/cmd_vel
1774343105.5563323,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343105.6035903,-0.19200000000000003,0.0,0.0,0.0,0.0,0.1443128538496041,/cmd_vel
1774343105.655811,-0.19200000000000003,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343105.7036822,-0.19200000000000003,0.0,0.0,0.0,0.0,0.14551979195362877,/cmd_vel
1774343105.7554977,-0.19200000000000003,0.0,0.0,0.0,0.0,0.14923072029245465,/cmd_vel
1774343105.805545,-0.19200000000000003,0.0,0.0,0.0,0.0,0.1461032380833348,/cmd_vel
1774343105.8550186,-0.19200000000000003,0.0,0.0,0.0,0.0,0.14939584664579741,/cmd_vel
1774343105.9038837,-0.19200000000000003,0.0,0.0,0.0,0.0,0.14200146700071162,/cmd_vel
1774343105.9545882,-0.19200000000000003,0.0,0.0,0.0,0.0,0.14095124071733484,/cmd_vel
1774343106.0050368,-0.19200000000000003,0.0,0.0,0.0,0.0,0.12936762892164774,/cmd_vel
1774343106.0536616,-0.19200000000000003,0.0,0.0,0.0,0.0,0.13577127824739388,/cmd_vel
1774343106.1037924,-0.19200000000000003,0.0,0.0,0.0,0.0,0.12851713007654145,/cmd_vel
1774343106.1546636,-0.19200000000000003,0.0,0.0,0.0,0.0,0.13999554796338723,/cmd_vel
1774343106.2044642,-0.19200000000000003,0.0,0.0,0.0,0.0,0.12630973562971265,/cmd_vel
1774343106.2548904,-0.19200000000000003,0.0,0.0,0.0,0.0,0.13562901358894608,/cmd_vel
1774343106.3031666,-0.19200000000000003,0.0,0.0,0.0,0.0,0.12047586435033143,/cmd_vel
1774343106.3540595,-0.19200000000000003,0.0,0.0,0.0,0.0,0.135266883840467,/cmd_vel
1774343106.405381,-0.19200000000000003,0.0,0.0,0.0,0.0,0.1176203632663692,/cmd_vel
1774343106.4543743,-0.19200000000000003,0.0,0.0,0.0,0.0,0.13318040464272127,/cmd_vel
1774343106.5030737,-0.19200000000000003,0.0,0.0,0.0,0.0,0.11269640547297646,/cmd_vel
1774343106.5567267,-0.19200000000000003,0.0,0.0,0.0,0.0,0.13984599259057592,/cmd_vel
1774343106.6044288,-0.19200000000000003,0.0,0.0,0.0,0.0,0.1190115091365192,/cmd_vel
1774343106.6547477,-0.19200000000000003,0.0,0.0,0.0,0.0,0.13399699636981327,/cmd_vel
1774343106.7034461,-0.19200000000000003,0.0,0.0,0.0,0.0,0.11906436006960168,/cmd_vel
1774343106.75506,-0.19200000000000003,0.0,0.0,0.0,0.0,0.1397475436104162,/cmd_vel
1774343106.8056245,-0.19200000000000003,0.0,0.0,0.0,0.0,0.11625390043096082,/cmd_vel
1774343106.854392,-0.19200000000000003,0.0,0.0,0.0,0.0,0.1372331875841478,/cmd_vel
1774343106.9034271,-0.19200000000000003,0.0,0.0,0.0,0.0,0.10852841658994332,/cmd_vel
1774343106.9558175,-0.19200000000000003,0.0,0.0,0.0,0.0,0.1287731770259288,/cmd_vel
1774343107.0040233,-0.19200000000000003,0.0,0.0,0.0,0.0,0.10309327167756285,/cmd_vel
1774343107.0543246,-0.19200000000000003,0.0,0.0,0.0,0.0,0.12996202341988572,/cmd_vel
1774343107.1039023,-0.19200000000000003,0.0,0.0,0.0,0.0,0.09999392731037089,/cmd_vel
1774343107.1535606,-0.19200000000000003,0.0,0.0,0.0,0.0,0.12319191067487818,/cmd_vel
1774343107.2048025,-0.19200000000000003,0.0,0.0,0.0,0.0,0.09353677737051044,/cmd_vel
1774343107.2545617,-0.19200000000000003,0.0,0.0,0.0,0.0,0.12190251707071431,/cmd_vel
1774343107.3043733,-0.19200000000000003,0.0,0.0,0.0,0.0,0.08963407274593505,/cmd_vel
1774343107.3539062,-0.19200000000000003,0.0,0.0,0.0,0.0,0.10620672229226286,/cmd_vel
1774343107.4056478,-0.19200000000000003,0.0,0.0,0.0,0.0,0.08261059169920498,/cmd_vel
1774343107.4528885,-0.19200000000000003,0.0,0.0,0.0,0.0,0.10314592641437781,/cmd_vel
1774343107.5033078,-0.19200000000000003,0.0,0.0,0.0,0.0,0.07757653267825249,/cmd_vel
1774343107.5541131,-0.19200000000000003,0.0,0.0,0.0,0.0,0.0993079061158546,/cmd_vel
1774343107.6034422,-0.19200000000000003,0.0,0.0,0.0,0.0,0.07668749274661148,/cmd_vel
1774343107.6535108,-0.19200000000000003,0.0,0.0,0.0,0.0,0.09900898726170776,/cmd_vel
1774343107.7035189,-0.19200000000000003,0.0,0.0,0.0,0.0,0.07217266102420694,/cmd_vel
1774343107.7540817,-0.19200000000000003,0.0,0.0,0.0,0.0,0.0,/cmd_vel
1774343107.8067236,-0.19200000000000003,0.0,0.0,0.0,0.0,0.0,/cmd_vel
1774343107.8538125,-0.19200000000000003,0.0,0.0,0.0,0.0,0.0,/cmd_vel
1774343107.9050033,-0.19200000000000003,0.0,0.0,0.0,0.0,0.0,/cmd_vel
1774343107.953992,-0.19200000000000003,0.0,0.0,0.0,0.0,0.0,/cmd_vel
1774343108.0037165,-0.19200000000000003,0.0,0.0,0.0,0.0,0.0,/cmd_vel
1774343108.054361,-0.19200000000000003,0.0,0.0,0.0,0.0,0.0,/cmd_vel
1774343108.1037097,-0.19200000000000003,0.0,0.0,0.0,0.0,0.0,/cmd_vel
1774343108.153348,-0.19200000000000003,0.0,0.0,0.0,0.0,0.0,/cmd_vel
1774343108.2068074,-0.19200000000000003,0.0,0.0,0.0,0.0,0.0,/cmd_vel
1774343108.2533386,-0.19200000000000003,0.0,0.0,0.0,0.0,0.0,/cmd_vel
1774343108.303942,-0.19200000000000003,0.0,0.0,0.0,0.0,0.0,/cmd_vel
1774343108.3549278,-0.19200000000000003,0.0,0.0,0.0,0.0,0.0,/cmd_vel
1774343108.4043536,-0.19200000000000003,0.0,0.0,0.0,0.0,0.0,/cmd_vel
1774343108.4554155,-0.19200000000000003,0.0,0.0,0.0,0.0,0.0,/cmd_vel
1774343108.5043888,-0.19200000000000003,0.0,0.0,0.0,0.0,0.0,/cmd_vel
1774343108.55407,-0.19200000000000003,0.0,0.0,0.0,0.0,0.0,/cmd_vel
1774343108.604291,-0.19200000000000003,0.0,0.0,0.0,0.0,0.0,/cmd_vel
1774343108.6542835,-0.19200000000000003,0.0,0.0,0.0,0.0,0.0,/cmd_vel
1774343108.7040608,-0.19200000000000003,0.0,0.0,0.0,0.0,0.0,/cmd_vel
1774343108.7541523,-0.19200000000000003,0.0,0.0,0.0,0.0,0.0,/cmd_vel
1774343108.805305,-0.19200000000000003,0.0,0.0,0.0,0.0,0.0,/cmd_vel
1774343108.8533845,-0.19200000000000003,0.0,0.0,0.0,0.0,0.0,/cmd_vel
1774343108.9045675,-0.19200000000000003,0.0,0.0,0.0,0.0,0.0,/cmd_vel
1774343108.9531782,-0.19200000000000003,0.0,0.0,0.0,0.0,0.0,/cmd_vel
1774343109.0035133,-0.19200000000000003,0.0,0.0,0.0,0.0,0.0,/cmd_vel
1774343109.0554109,-0.19200000000000003,0.0,0.0,0.0,0.0,0.0,/cmd_vel
1774343109.104759,-0.19200000000000003,0.0,0.0,0.0,0.0,0.0,/cmd_vel
1774343109.1546342,-0.19200000000000003,0.0,0.0,0.0,0.0,0.0,/cmd_vel
1774343109.2046547,-0.19200000000000003,0.0,0.0,0.0,0.0,0.0,/cmd_vel
1774343109.2536933,-0.19200000000000003,0.0,0.0,0.0,0.0,0.0,/cmd_vel
1774343109.30318,-0.19200000000000003,0.0,0.0,0.0,0.0,0.0,/cmd_vel
1774343109.354276,-0.19200000000000003,0.0,0.0,0.0,0.0,0.0,/cmd_vel
1774343109.4045289,-0.19200000000000003,0.0,0.0,0.0,0.0,0.0,/cmd_vel
1774343109.454298,-0.19200000000000003,0.0,0.0,0.0,0.0,0.0,/cmd_vel
1774343109.5031796,-0.19200000000000003,0.0,0.0,0.0,0.0,0.0,/cmd_vel
1774343109.554926,-0.19200000000000003,0.0,0.0,0.0,0.0,0.0,/cmd_vel
1774343109.606322,-0.19200000000000003,0.0,0.0,0.0,0.0,0.0,/cmd_vel
1774343109.655861,-0.19200000000000003,0.0,0.0,0.0,0.0,0.0,/cmd_vel
1774343109.7039332,-0.19200000000000003,0.0,0.0,0.0,0.0,0.0,/cmd_vel
1774343109.7557933,-0.19200000000000003,0.0,0.0,0.0,0.0,0.0,/cmd_vel
1774343109.8071034,-0.19200000000000003,0.0,0.0,0.0,0.0,0.0,/cmd_vel
1774343109.8537135,-0.32000000000000006,0.0,0.0,0.0,0.0,0.15,/cmd_vel
1774343109.9036622,-0.32000000000000006,0.0,0.0,0.0,0.0,-0.15,/cmd_vel
1774343109.9537826,-0.32000000000000006,0.0,0.0,0.0,0.0,-0.15,/cmd_vel
1774343110.003951,-0.32000000000000006,0.0,0.0,0.0,0.0,-0.15,/cmd_vel
1774343110.0533159,-0.32000000000000006,0.0,0.0,0.0,0.0,-0.15,/cmd_vel
1774343110.1037714,-0.32000000000000006,0.0,0.0,0.0,0.0,-0.15,/cmd_vel
1774343110.1532962,-0.32000000000000006,0.0,0.0,0.0,0.0,-0.15,/cmd_vel
1774343110.203005,-0.32000000000000006,0.0,0.0,0.0,0.0,-0.15,/cmd_vel
1774343110.2525768,-0.32000000000000006,0.0,0.0,0.0,0.0,-0.15,/cmd_vel
1774343110.30245,-0.32000000000000006,0.0,0.0,0.0,0.0,-0.15,/cmd_vel
1774343110.3536682,-0.32000000000000006,0.0,0.0,0.0,0.0,-0.15,/cmd_vel
1774343110.4041913,-0.32000000000000006,0.0,0.0,0.0,0.0,-0.15,/cmd_vel
1774343110.4521625,-0.32000000000000006,0.0,0.0,0.0,0.0,-0.15,/cmd_vel
1774343110.503224,-0.32000000000000006,0.0,0.0,0.0,0.0,-0.15,/cmd_vel
1774343110.553767,-0.32000000000000006,0.0,0.0,0.0,0.0,-0.15,/cmd_vel
1774343110.6018617,-0.32000000000000006,0.0,0.0,0.0,0.0,-0.15,/cmd_vel
1774343110.6522772,-0.32000000000000006,0.0,0.0,0.0,0.0,-0.15,/cmd_vel
1774343110.7025437,-0.32000000000000006,0.0,0.0,0.0,0.0,-0.15,/cmd_vel
1774343110.7519805,-0.32000000000000006,0.0,0.0,0.0,0.0,-0.15,/cmd_vel
1774343110.8043659,-0.32000000000000006,0.0,0.0,0.0,0.0,-0.15,/cmd_vel
1774343110.8534143,-0.32000000000000006,0.0,0.0,0.0,0.0,-0.15,/cmd_vel
1774343110.9023466,-0.32000000000000006,0.0,0.0,0.0,0.0,-0.15,/cmd_vel
1774343110.9534574,-0.32000000000000006,0.0,0.0,0.0,0.0,-0.15,/cmd_vel
1774343111.0032787,-0.32000000000000006,0.0,0.0,0.0,0.0,-0.15,/cmd_vel
1774343111.05457,-0.25600000000000006,0.0,0.0,0.0,0.0,-0.15,/cmd_vel
1774343111.1031497,-0.25600000000000006,0.0,0.0,0.0,0.0,-0.15,/cmd_vel
1774343111.1539993,-0.32000000000000006,0.0,0.0,0.0,0.0,-0.15,/cmd_vel
1774343111.2041914,-0.32000000000000006,0.0,0.0,0.0,0.0,-0.15,/cmd_vel
1774343111.2537093,-0.25600000000000006,0.0,0.0,0.0,0.0,-0.15,/cmd_vel
1774343111.3034396,-0.25600000000000006,0.0,0.0,0.0,0.0,-0.15,/cmd_vel
1774343111.3538263,-0.25600000000000006,0.0,0.0,0.0,0.0,-0.15,/cmd_vel
1774343111.4039779,-0.25600000000000006,0.0,0.0,0.0,0.0,-0.15,/cmd_vel
1774343111.4541922,-0.25600000000000006,0.0,0.0,0.0,0.0,-0.15,/cmd_vel
1774343111.5031304,-0.25600000000000006,0.0,0.0,0.0,0.0,-0.15,/cmd_vel
1774343111.554111,-0.25600000000000006,0.0,0.0,0.0,0.0,-0.15,/cmd_vel
